time,step-size,{bd}.bdi.X,{bd}.bdi.Y,{src}.srci.Caf,{src}.srci.deltaf,{track}.tracki.Caf,{track}.tracki.X,{track}.tracki.Y,{track}.tracki.error,{track}.tracki.tolerance
15.409999999999716,0.01,8.71585046253056,11.151982348403239,500.0,0.21333333333331175,800.0,8.65957558784403,11.166861071779245,0.015941817551471102,0.2
15.419999999999716,0.01,8.716609969214305,11.16442815656759,500.0,0.21599999999997835,800.0,8.660130449366392,11.179340063548047,0.016018843204816346,0.2
15.429999999999715,0.01,8.717359845997569,11.176874671865919,500.0,0.21866666666664494,800.0,8.660672029664218,11.191819862922284,0.01609662241896368,0.2
15.439999999999715,0.01,8.718099983203127,11.189321897105653,500.0,0.2213333333333116,800.0,8.661200182717378,11.204300468885279,0.0161751682681009,0.2
15.449999999999715,0.01,8.718830271416078,11.201769834889049,500.0,0.2239999999999782,800.0,8.661714762925467,11.21678188005421,0.01625449385409988,0.2
15.459999999999715,0.01,8.719550601482823,11.214218487611378,500.0,0.2266666666666448,800.0,8.662215625104672,11.229264094677154,0.016334612309057302,0.2
15.469999999999715,0.01,8.720260864510069,11.226667857459102,500.0,0.2293333333333114,800.0,8.662702624485263,11.241747110630063,0.016415536798392676,0.2
15.479999999999714,0.01,8.72096095186385,11.239117946408065,500.0,0.231999999999978,800.0,8.663175616708914,11.254230925413811,0.016497280523569347,0.2
15.489999999999714,0.01,8.721650755168568,11.251568756221719,500.0,0.23466666666664462,800.0,8.663634457826044,11.266715536151205,0.016579856725461133,0.2
15.499999999999714,0.01,8.722330166306062,11.264020288449291,500.0,0.23733333333331122,800.0,8.664079004293239,11.279200939584063,0.01666327868734623,0.2
15.509999999999714,0.01,8.722999077414668,11.276472544424035,500.0,0.23999999999997787,800.0,8.664509112970714,11.291687132070246,0.016747561289171892,0.2
15.519999999999714,0.01,8.723657380888321,11.288925525261412,500.0,0.24266666666664446,800.0,8.664924641119825,11.304174109580725,0.016832721029418133,0.2
15.529999999999713,0.01,8.724304969375664,11.301379231857346,500.0,0.24533333333331106,800.0,8.665325446400606,11.316661867696672,0.016918774513119662,0.2
15.539999999999713,0.01,8.724941735779167,11.313833664886438,500.0,0.24799999999997768,800.0,8.665711386869372,11.329150401606533,0.0170057384531913,0.2
